date_date,Ticker,Share_Volume,Call_Delta,Put_Delta,Call_Volume,Put_Volume,Total_Option_Delta,NOPE,NOPE_MAD,uniqueKey,ticker,date,open,high,low,close,adjustedClose,volume,nextDay_date,nextDay_open,nextDay_high,nextDay_low,nextDay_close,nextDay_adjClose,nextDay_volume,isDayBeforeExDiv,Min2Day_date,Min3Day_date,Min5Day_date,Min14Day_date,Min30Day_date,Min2Day_closeLow,Min3Day_closeLow,Min5Day_closeLow,Min14Day_closeLow,Min30Day_closeLow,Min2Day_%diff,Min3Day_%diff,Min5Day_%diff,Min14Day_%diff,Min30Day_%diff
8/9/19,SPY,93730000,55466934,-36650429,1287607,1781998,18816504,20.0752,1.4352,SPY2019-08-09,SPY,8/9/19 0:00,292.579987,293.23999,289.649994,291.619995,284.772522,93730000,8/12/19 0:00,289.959991,291.609985,287.019989,288.070007,281.305939,62629500,FALSE,8/12/19 0:00,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,288.070007,283.899994,283.899994,283.899994,283.899994,-1.217%,-2.647%,-2.647%,-2.647%,-2.647%
8/12/19,SPY,62629500,27493370,-62148725,1134302,1842018,-34655354,-55.3339,-4.1063,SPY2019-08-12,SPY,8/12/19 0:00,289.959991,291.609985,287.019989,288.070007,281.305939,62629500,8/13/19 0:00,287.73999,294.149994,287.359985,292.549988,285.680695,94299800,FALSE,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,283.899994,283.899994,283.899994,283.899994,283.899994,-1.448%,-1.448%,-1.448%,-1.448%,-1.448%
8/13/19,SPY,94299800,36424622,-44417501,1048520,1988854,-7992879,-8.476,-0.9516,SPY2019-08-13,SPY,8/13/19 0:00,287.73999,294.149994,287.359985,292.549988,285.680695,94299800,8/14/19 0:00,288.070007,288.73999,283.76001,283.899994,277.233795,135622100,FALSE,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,8/14/19 0:00,283.899994,283.899994,283.899994,283.899994,283.899994,-2.957%,-2.957%,-2.957%,-2.957%,-2.957%
8/14/19,SPY,135622100,38913766,-113307629,2086714,3066827,-74393863,-54.8538,-3.88,SPY2019-08-14,SPY,8/14/19 0:00,288.070007,288.73999,283.76001,283.899994,277.233795,135622100,8/15/19 0:00,284.880005,285.640015,282.390015,284.649994,277.966187,99556600,FALSE,8/15/19 0:00,8/15/19 0:00,8/15/19 0:00,8/15/19 0:00,8/15/19 0:00,284.649994,284.649994,284.649994,284.649994,284.649994,0.264%,0.264%,0.264%,0.264%,0.264%
8/15/19,SPY,99556600,39288159,-44977635,1291882,1743594,-5689475,-5.7148,-0.4592,SPY2019-08-15,SPY,8/15/19 0:00,284.880005,285.640015,282.390015,284.649994,277.966187,99556600,8/16/19 0:00,286.480011,289.329987,284.709991,288.850006,282.067596,83018300,FALSE,8/16/19 0:00,8/16/19 0:00,8/16/19 0:00,8/23/19 0:00,8/23/19 0:00,288.850006,288.850006,288.850006,284.850006,284.850006,1.476%,1.476%,1.476%,0.070%,0.070%
8/16/19,SPY,83018300,44325000,-40411530,1157963,1880547,3913469,4.714,0.3188,SPY2019-08-16,SPY,8/16/19 0:00,286.480011,289.329987,284.709991,288.850006,282.067596,83018300,8/19/19 0:00,292.190002,293.079987,291.440002,292.329987,285.465851,53571800,FALSE,8/20/19 0:00,8/20/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,290.089996,290.089996,284.850006,284.850006,284.850006,0.429%,0.429%,-1.385%,-1.385%,-1.385%
8/19/19,SPY,53571800,33085523,-31227386,934968,1510671,1858136,3.4685,0.2654,SPY2019-08-19,SPY,8/19/19 0:00,292.190002,293.079987,291.440002,292.329987,285.465851,53571800,8/20/19 0:00,291.769989,292.359985,289.950012,290.089996,283.278473,51596400,FALSE,8/20/19 0:00,8/20/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,290.089996,290.089996,284.850006,284.850006,284.850006,-0.766%,-0.766%,-2.559%,-2.559%,-2.559%
8/20/19,SPY,51596400,22896435,-33209559,812015,1256522,-10313124,-19.9881,-1.0337,SPY2019-08-20,SPY,8/20/19 0:00,291.769989,292.359985,289.950012,290.089996,283.278473,51596400,8/21/19 0:00,292.480011,292.859985,291.720001,292.450012,285.583038,49524700,FALSE,8/22/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,292.359985,284.850006,284.850006,284.850006,284.850006,0.783%,-1.806%,-1.806%,-1.806%,-1.806%
8/21/19,SPY,49524700,24920104,-29150259,868723,1293047,-4230154,-8.5415,-0.3557,SPY2019-08-21,SPY,8/21/19 0:00,292.480011,292.859985,291.720001,292.450012,285.583038,49524700,8/22/19 0:00,293.230011,293.929993,290.399994,292.359985,285.495148,51666400,FALSE,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,284.850006,284.850006,284.850006,284.850006,284.850006,-2.599%,-2.599%,-2.599%,-2.599%,-2.599%
8/22/19,SPY,51666400,29337773,-30773701,777955,1299050,-1435927,-2.7792,0.0819,SPY2019-08-22,SPY,8/22/19 0:00,293.230011,293.929993,290.399994,292.359985,285.495148,51666400,8/23/19 0:00,290.920013,292.76001,283.470001,284.850006,278.161499,149161500,FALSE,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,8/23/19 0:00,284.850006,284.850006,284.850006,284.850006,284.850006,-2.569%,-2.569%,-2.569%,-2.569%,-2.569%
8/23/19,SPY,149161500,25944564,-140101273,1775898,3068950,-114156708,-76.5323,-4.3887,SPY2019-08-23,SPY,8/23/19 0:00,290.920013,292.76001,283.470001,284.850006,278.161499,149161500,8/26/19 0:00,287.269989,288,285.579987,288,281.237549,72423800,FALSE,8/27/19 0:00,8/27/19 0:00,8/27/19 0:00,8/27/19 0:00,8/27/19 0:00,286.869995,286.869995,286.869995,286.869995,286.869995,0.709%,0.709%,0.709%,0.709%,0.709%
8/26/19,SPY,72423800,15571865,-28673251,534809,1000585,-13101385,-18.0899,-0.638,SPY2019-08-26,SPY,8/26/19 0:00,287.269989,288,285.579987,288,281.237549,72423800,8/27/19 0:00,289.540009,289.950012,286.029999,286.869995,280.134094,66668900,FALSE,8/27/19 0:00,8/27/19 0:00,8/27/19 0:00,8/27/19 0:00,8/27/19 0:00,286.869995,286.869995,286.869995,286.869995,286.869995,-0.392%,-0.392%,-0.392%,-0.392%,-0.392%
8/27/19,SPY,66668900,27323604,-48748381,978310,1521162,-21424776,-32.1361,-1.4142,SPY2019-08-27,SPY,8/27/19 0:00,289.540009,289.950012,286.029999,286.869995,280.134094,66668900,8/28/19 0:00,286.140015,289.070007,285.25,288.890015,282.106659,59696700,FALSE,8/28/19 0:00,8/28/19 0:00,8/28/19 0:00,8/28/19 0:00,10/2/19 0:00,288.890015,288.890015,288.890015,288.890015,288.059998,0.704%,0.704%,0.704%,0.704%,0.415%
8/28/19,SPY,59696700,30045981,-29704477,842607,1350089,341503,0.5721,0.4472,SPY2019-08-28,SPY,8/28/19 0:00,286.140015,289.070007,285.25,288.890015,282.106659,59696700,8/29/19 0:00,291.720001,293.160004,290.609985,292.579987,285.709991,57899400,FALSE,8/30/19 0:00,9/3/19 0:00,9/3/19 0:00,9/3/19 0:00,10/2/19 0:00,292.450012,290.73999,290.73999,290.73999,288.059998,1.232%,0.640%,0.640%,0.640%,-0.287%
8/29/19,SPY,57899400,31521182,-34871564,873055,1820585,-3350381,-5.7866,0.0524,SPY2019-08-29,SPY,8/29/19 0:00,291.720001,293.160004,290.609985,292.579987,285.709991,57899400,8/30/19 0:00,294.220001,294.23999,291.420013,292.450012,285.583038,62901200,FALSE,9/3/19 0:00,9/3/19 0:00,9/3/19 0:00,9/3/19 0:00,10/2/19 0:00,290.73999,290.73999,290.73999,290.73999,288.059998,-0.629%,-0.629%,-0.629%,-0.629%,-1.545%
8/30/19,SPY,62901200,25387748,-50410270,973271,2055456,-25022522,-39.7807,-2.1456,SPY2019-08-30,SPY,8/30/19 0:00,294.220001,294.23999,291.420013,292.450012,285.583038,62901200,9/3/19 0:00,290.570007,291.579987,289.269989,290.73999,283.913177,69101400,FALSE,9/3/19 0:00,9/3/19 0:00,9/3/19 0:00,9/3/19 0:00,10/2/19 0:00,290.73999,290.73999,290.73999,290.73999,288.059998,-0.585%,-0.585%,-0.585%,-0.585%,-1.501%
9/3/19,SPY,69101400,29257206,-35912508,851333,1763176,-6655301,-9.6312,-0.1892,SPY2019-09-03,SPY,9/3/19 0:00,290.570007,291.579987,289.269989,290.73999,283.913177,69101400,9/4/19 0:00,293.140015,294.059998,292.309998,294.040009,287.135742,46887300,FALSE,9/4/19 0:00,9/4/19 0:00,9/4/19 0:00,9/4/19 0:00,10/2/19 0:00,294.040009,294.040009,294.040009,294.040009,288.059998,1.135%,1.135%,1.135%,1.135%,-0.922%
9/4/19,SPY,46887300,29917713,-23624434,701510,1450874,6293279,13.4221,1.3707,SPY2019-09-04,SPY,9/4/19 0:00,293.140015,294.059998,292.309998,294.040009,287.135742,46887300,9/5/19 0:00,296.790009,298.829987,294,297.820007,290.826935,83258100,FALSE,9/5/19 0:00,9/5/19 0:00,9/5/19 0:00,9/24/19 0:00,10/2/19 0:00,297.820007,297.820007,297.820007,295.869995,288.059998,1.286%,1.286%,1.286%,0.622%,-2.034%
9/5/19,SPY,83258100,45926957,-41284625,1200784,2055032,4642331,5.5758,0.8474,SPY2019-09-05,SPY,9/5/19 0:00,296.790009,298.829987,294,297.820007,290.826935,83258100,9/6/19 0:00,298.170013,298.76001,297.420013,298.049988,291.051575,49584300,FALSE,9/6/19 0:00,9/6/19 0:00,9/6/19 0:00,9/24/19 0:00,10/2/19 0:00,298.049988,298.049988,298.049988,295.869995,288.059998,0.077%,0.077%,0.077%,-0.655%,-3.277%
9/6/19,SPY,49584300,35148456,-28789873,1228236,1363397,6358583,12.8238,1.5173,SPY2019-09-06,SPY,9/6/19 0:00,298.170013,298.76001,297.420013,298.049988,291.051575,49584300,9/9/19 0:00,299.140015,299.23999,297.160004,298.200012,291.198059,51260300,FALSE,9/10/19 0:00,9/10/19 0:00,9/10/19 0:00,9/24/19 0:00,10/2/19 0:00,298.130005,298.130005,298.130005,295.869995,288.059998,0.027%,0.027%,0.027%,-0.731%,-3.352%
9/9/19,SPY,51260300,27506888,-41429047,833239,1436616,-13922158,-27.1597,-1.3357,SPY2019-09-09,SPY,9/9/19 0:00,299.140015,299.23999,297.160004,298.200012,291.198059,51260300,9/10/19 0:00,297.359985,298.200012,295.970001,298.130005,291.129669,57947100,FALSE,9/10/19 0:00,9/10/19 0:00,9/10/19 0:00,9/27/19 0:00,10/2/19 0:00,298.130005,298.130005,298.130005,295.399994,288.059998,-0.023%,-0.023%,-0.023%,-0.939%,-3.400%
9/10/19,SPY,57947100,31877376,-29435286,835759,1599200,2442090,4.2143,0.87,SPY2019-09-10,SPY,9/10/19 0:00,297.359985,298.200012,295.970001,298.130005,291.129669,57947100,9/11/19 0:00,298.470001,300.339996,297.75,300.25,293.19989,68821100,FALSE,9/11/19 0:00,9/11/19 0:00,9/16/19 0:00,9/27/19 0:00,10/2/19 0:00,300.25,300.25,300.160004,295.399994,288.059998,0.711%,0.711%,0.681%,-0.916%,-3.378%
9/11/19,SPY,68821100,46082613,-25613597,1002828,1565496,20469015,29.7424,2.8015,SPY2019-09-11,SPY,9/11/19 0:00,298.470001,300.339996,297.75,300.25,293.19989,68821100,9/12/19 0:00,301.25,302.459991,300.410004,301.290009,294.215515,72908700,FALSE,9/13/19 0:00,9/16/19 0:00,9/16/19 0:00,10/1/19 0:00,10/2/19 0:00,301.089996,300.160004,300.160004,293.23999,288.059998,0.280%,-0.030%,-0.030%,-2.335%,-4.060%
9/12/19,SPY,72908700,58812949,-34180625,1381430,1644267,24632324,33.7852,2.892,SPY2019-09-12,SPY,9/12/19 0:00,301.25,302.459991,300.410004,301.290009,294.215515,72908700,9/13/19 0:00,301.779999,302.170013,300.679993,301.089996,294.020203,62104800,FALSE,9/16/19 0:00,9/16/19 0:00,9/16/19 0:00,10/2/19 0:00,10/2/19 0:00,300.160004,300.160004,300.160004,288.059998,288.059998,-0.375%,-0.375%,-0.375%,-4.391%,-4.391%
9/13/19,SPY,62104800,38041450,-38486189,1072367,1501006,-444738,-0.7161,0.3898,SPY2019-09-13,SPY,9/13/19 0:00,301.779999,302.170013,300.679993,301.089996,294.020203,62104800,9/16/19 0:00,299.839996,301.140015,299.450012,300.160004,293.112,58191200,FALSE,9/16/19 0:00,9/16/19 0:00,9/20/19 0:00,10/2/19 0:00,10/2/19 0:00,300.160004,300.160004,298.279999,288.059998,288.059998,-0.309%,-0.309%,-0.933%,-4.328%,-4.328%
9/16/19,SPY,58191200,37042098,-33199423,846416,1500191,3842674,6.6035,0.8501,SPY2019-09-16,SPY,9/16/19 0:00,299.839996,301.140015,299.450012,300.160004,293.112,58191200,9/17/19 0:00,299.940002,301.019989,299.75,300.920013,293.854187,41475500,FALSE,9/17/19 0:00,9/17/19 0:00,9/23/19 0:00,10/2/19 0:00,10/2/19 0:00,300.920013,300.920013,298.209991,288.059998,288.059998,0.253%,0.253%,-0.650%,-4.031%,-4.031%
9/17/19,SPY,41475500,31690169,-18885348,690137,931737,12804820,30.8732,2.3743,SPY2019-09-17,SPY,9/17/19 0:00,299.940002,301.019989,299.75,300.920013,293.854187,41475500,9/18/19 0:00,300.48999,301.220001,298.23999,301.100006,294.029938,73375800,FALSE,9/19/19 0:00,9/20/19 0:00,9/24/19 0:00,10/2/19 0:00,10/2/19 0:00,301.079987,298.279999,295.869995,288.059998,288.059998,0.053%,-0.877%,-1.678%,-4.274%,-4.274%
9/18/19,SPY,73375800,54647659,-33090717,1266269,2199538,21556941,29.3788,2.1722,SPY2019-09-18,SPY,9/18/19 0:00,300.48999,301.220001,298.23999,301.100006,294.029938,73375800,9/19/19 0:00,301.529999,302.630005,300.709991,301.079987,294.010406,76560500,FALSE,9/20/19 0:00,9/23/19 0:00,9/24/19 0:00,10/2/19 0:00,10/2/19 0:00,298.279999,298.209991,295.869995,288.059998,288.059998,-0.937%,-0.960%,-1.737%,-4.331%,-4.331%
9/19/19,SPY,76560500,85970416,-28165052,1579562,1325099,57805363,75.5029,5.7276,SPY2019-09-19,SPY,9/19/19 0:00,301.529999,302.630005,300.709991,301.079987,294.010406,76560500,9/20/19 0:00,300.359985,300.670013,297.410004,298.279999,292.621277,89565000,TRUE,9/23/19 0:00,9/24/19 0:00,9/24/19 0:00,10/2/19 0:00,10/2/19 0:00,298.209991,295.869995,295.869995,288.059998,288.059998,-0.953%,-1.730%,-1.730%,-4.324%,-4.324%
9/20/19,SPY,89565000,24217930,-73825804,1084354,2282040,-49607874,-55.3876,-4.1922,SPY2019-09-20,SPY,9/20/19 0:00,300.359985,300.670013,297.410004,298.279999,292.621277,89565000,9/23/19 0:00,297.549988,299,297.269989,298.209991,292.552582,43476800,FALSE,9/24/19 0:00,9/24/19 0:00,9/27/19 0:00,10/2/19 0:00,10/2/19 0:00,295.869995,295.869995,295.399994,288.059998,288.059998,-0.808%,-0.808%,-0.966%,-3.426%,-3.426%
9/23/19,SPY,43476800,25185698,-30624781,748774,1405928,-5439082,-12.5103,-0.6831,SPY2019-09-23,SPY,9/23/19 0:00,297.549988,299,297.269989,298.209991,292.552582,43476800,9/24/19 0:00,299.410004,299.839996,294.809998,295.869995,290.257019,94869400,FALSE,9/24/19 0:00,9/24/19 0:00,9/27/19 0:00,10/2/19 0:00,10/2/19 0:00,295.869995,295.869995,295.399994,288.059998,288.059998,-0.785%,-0.785%,-0.942%,-3.404%,-3.404%
9/24/19,SPY,94869400,35295960,-84094874,1403636,2652086,-48798914,-51.438,-3.1903,SPY2019-09-24,SPY,9/24/19 0:00,299.410004,299.839996,294.809998,295.869995,290.257019,94869400,9/25/19 0:00,295.959991,298.109985,294.329987,297.619995,291.973816,71854000,FALSE,9/26/19 0:00,9/27/19 0:00,10/1/19 0:00,10/2/19 0:00,10/2/19 0:00,297,295.399994,293.23999,288.059998,288.059998,0.382%,-0.159%,-0.889%,-2.640%,-2.640%
9/25/19,SPY,71854000,47417181,-29777946,1171613,1621786,17639234,24.5487,1.9467,SPY2019-09-25,SPY,9/25/19 0:00,295.959991,298.109985,294.329987,297.619995,291.973816,71854000,9/26/19 0:00,297.630005,297.859985,295.450012,297,291.36557,56179700,FALSE,9/27/19 0:00,9/27/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,295.399994,295.399994,288.059998,288.059998,288.059998,-0.746%,-0.746%,-3.212%,-3.212%,-3.212%
9/26/19,SPY,56179700,35150956,-33063106,971321,1444918,2087850,3.7164,0.3468,SPY2019-09-26,SPY,9/26/19 0:00,297.630005,297.859985,295.450012,297,291.36557,56179700,9/27/19 0:00,297.829987,297.950012,293.690002,295.399994,289.795929,84746600,FALSE,9/27/19 0:00,10/1/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,295.399994,293.23999,288.059998,288.059998,288.059998,-0.539%,-1.266%,-3.010%,-3.010%,-3.010%
9/27/19,SPY,84746600,33185421,-76934605,1427543,2171562,-43749184,-51.6235,-3.9069,SPY2019-09-27,SPY,9/27/19 0:00,297.829987,297.950012,293.690002,295.399994,289.795929,84746600,9/30/19 0:00,295.970001,297.549988,295.920013,296.769989,291.139923,51662400,FALSE,10/1/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,293.23999,288.059998,288.059998,288.059998,288.059998,-0.731%,-2.485%,-2.485%,-2.485%,-2.485%
9/30/19,SPY,51662400,21809985,-27721540,605834,1296302,-5911554,-11.4427,-0.7217,SPY2019-09-30,SPY,9/30/19 0:00,295.970001,297.549988,295.920013,296.769989,291.139923,51662400,10/1/19 0:00,297.73999,298.459991,293,293.23999,287.67688,88242400,FALSE,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,288.059998,288.059998,288.059998,288.059998,288.059998,-2.935%,-2.935%,-2.935%,-2.935%,-2.935%
10/1/19,SPY,88242400,30838301,-66749709,1327808,1793441,-35911407,-40.6963,-2.472,SPY2019-10-01,SPY,10/1/19 0:00,297.73999,298.459991,293,293.23999,287.67688,88242400,10/2/19 0:00,291.5,291.51001,286.640015,288.059998,282.595184,122539500,FALSE,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,10/2/19 0:00,288.059998,288.059998,288.059998,288.059998,288.059998,-1.766%,-1.766%,-1.766%,-1.766%,-1.766%
10/2/19,SPY,122539500,46964497,-110368073,1929947,3685483,-63403576,-51.7413,-2.7266,SPY2019-10-02,SPY,10/2/19 0:00,291.5,291.51001,286.640015,288.059998,282.595184,122539500,10/3/19 0:00,287.809998,290.450012,284.820007,290.420013,284.9104,85278800,FALSE,10/3/19 0:00,10/3/19 0:00,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,290.420013,290.420013,288.529999,288.529999,288.529999,0.819%,0.819%,0.163%,0.163%,0.163%
10/3/19,SPY,85278800,48123837,-48607871,1384113,2491186,-484034,-0.5676,0.1831,SPY2019-10-03,SPY,10/3/19 0:00,287.809998,290.450012,284.820007,290.420013,284.9104,85278800,10/4/19 0:00,291.140015,294.630005,291.079987,294.350006,288.765839,65091200,FALSE,10/7/19 0:00,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,293.079987,288.529999,288.529999,288.529999,288.529999,0.916%,-0.651%,-0.651%,-0.651%,-0.651%
10/4/19,SPY,65091200,63346519,-29320333,1357290,2159414,34026186,52.2746,2.5876,SPY2019-10-04,SPY,10/4/19 0:00,291.140015,294.630005,291.079987,294.350006,288.765839,65091200,10/7/19 0:00,293.470001,295.26001,292.769989,293.079987,287.519897,59610500,FALSE,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,288.529999,288.529999,288.529999,288.529999,288.529999,-1.977%,-1.977%,-1.977%,-1.977%,-1.977%
10/7/19,SPY,59610500,25690429,-41979036,1063267,1711909,-16288607,-27.3251,-1.0321,SPY2019-10-07,SPY,10/7/19 0:00,293.470001,295.26001,292.769989,293.079987,287.519897,59610500,10/8/19 0:00,291.040009,291.850006,288.48999,288.529999,283.056244,95708100,FALSE,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,10/8/19 0:00,288.529999,288.529999,288.529999,288.529999,288.529999,-1.552%,-1.552%,-1.552%,-1.552%,-1.552%
10/8/19,SPY,95708100,32850817,-62068392,1317564,2004934,-29217575,-30.5278,-1.1559,SPY2019-10-08,SPY,10/8/19 0:00,291.040009,291.850006,288.48999,288.529999,283.056244,95708100,10/9/19 0:00,290.75,292.299988,290.059998,291.269989,285.744263,62359400,FALSE,10/9/19 0:00,10/9/19 0:00,10/9/19 0:00,10/9/19 0:00,10/9/19 0:00,291.269989,291.269989,291.269989,291.269989,291.269989,0.950%,0.950%,0.950%,0.950%,0.950%
10/9/19,SPY,62359400,30874607,-31352412,891383,1361969,-477804,-0.7662,-0.0047,SPY2019-10-09,SPY,10/9/19 0:00,290.75,292.299988,290.059998,291.269989,285.744263,62359400,10/10/19 0:00,291.179993,294.209991,291,293.23999,287.67688,55296300,FALSE,10/10/19 0:00,10/10/19 0:00,10/10/19 0:00,10/10/19 0:00,10/10/19 0:00,293.23999,293.23999,293.23999,293.23999,293.23999,0.676%,0.676%,0.676%,0.676%,0.676%
10/10/19,SPY,55296300,28085159,-36861627,1051636,1396741,-8776467,-15.8717,-0.5891,SPY2019-10-10,SPY,10/10/19 0:00,291.179993,294.209991,291,293.23999,287.67688,55296300,10/11/19 0:00,296.269989,298.73999,296.140015,296.279999,290.65918,98720400,FALSE,10/14/19 0:00,10/14/19 0:00,10/14/19 0:00,10/14/19 0:00,10/14/19 0:00,295.950012,295.950012,295.950012,295.950012,295.950012,0.924%,0.924%,0.924%,0.924%,0.924%
10/11/19,SPY,98720400,57905544,-57809021,1822405,2631396,96523,0.0978,0.0324,SPY2019-10-11,SPY,10/11/19 0:00,296.269989,298.73999,296.140015,296.279999,290.65918,98720400,10/14/19 0:00,295.929993,296.670013,295.570007,295.950012,290.33548,40394800,FALSE,10/14/19 0:00,10/14/19 0:00,10/14/19 0:00,10/14/19 0:00,10/14/19 0:00,295.950012,295.950012,295.950012,295.950012,295.950012,-0.111%,-0.111%,-0.111%,-0.111%,-0.111%
10/14/19,SPY,40394800,18693486,-30621531,668002,1327043,-11928044,-29.5287,-1.1173,SPY2019-10-14,SPY,10/14/19 0:00,295.929993,296.670013,295.570007,295.950012,290.33548,40394800,10/15/19 0:00,297.100006,299.700012,296.970001,298.880005,293.2099,46754500,FALSE,10/16/19 0:00,10/16/19 0:00,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,298.399994,298.399994,297.970001,297.970001,297.970001,0.828%,0.828%,0.683%,0.683%,0.683%
10/15/19,SPY,46754500,42837736,-33739321,1244416,1633739,9098415,19.46,0.7775,SPY2019-10-15,SPY,10/15/19 0:00,297.100006,299.700012,296.970001,298.880005,293.2099,46754500,10/16/19 0:00,298.369995,299.160004,297.920013,298.399994,292.738983,48928200,FALSE,10/16/19 0:00,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,298.399994,297.970001,297.970001,297.970001,297.970001,-0.161%,-0.304%,-0.304%,-0.304%,-0.304%
10/16/19,SPY,48928200,29584122,-30282122,901811,1065371,-697999,-1.4266,-0.0461,SPY2019-10-16,SPY,10/16/19 0:00,298.369995,299.160004,297.920013,298.399994,292.738983,48928200,10/17/19 0:00,299.679993,300.23999,298.519989,299.279999,293.602295,45736600,FALSE,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,297.970001,297.970001,297.970001,297.970001,297.970001,-0.144%,-0.144%,-0.144%,-0.144%,-0.144%
10/17/19,SPY,45736600,29481435,-32731743,914516,1502360,-3250308,-7.1066,-0.25,SPY2019-10-17,SPY,10/17/19 0:00,299.679993,300.23999,298.519989,299.279999,293.602295,45736600,10/18/19 0:00,298.690002,299.399994,297.029999,297.970001,292.317139,64304000,FALSE,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,10/18/19 0:00,297.970001,297.970001,297.970001,297.970001,297.970001,-0.438%,-0.438%,-0.438%,-0.438%,-0.438%
10/18/19,SPY,64304000,33920729,-41095651,953361,1400482,-7174921,-11.1578,-0.4029,SPY2019-10-18,SPY,10/18/19 0:00,298.690002,299.399994,297.029999,297.970001,292.317139,64304000,10/21/19 0:00,299.420013,300.209991,298.940002,299.98999,294.298798,39048600,FALSE,10/22/19 0:00,10/22/19 0:00,10/22/19 0:00,10/22/19 0:00,10/22/19 0:00,299.01001,299.01001,299.01001,299.01001,299.01001,0.349%,0.349%,0.349%,0.349%,0.349%
10/21/19,SPY,39048600,26496379,-17122414,633574,949323,9373964,24.0059,0.9709,SPY2019-10-21,SPY,10/21/19 0:00,299.420013,300.209991,298.940002,299.98999,294.298798,39048600,10/22/19 0:00,300.579987,300.899994,298.910004,299.01001,293.337402,48594700,FALSE,10/22/19 0:00,10/22/19 0:00,10/22/19 0:00,10/22/19 0:00,10/22/19 0:00,299.01001,299.01001,299.01001,299.01001,299.01001,-0.327%,-0.327%,-0.327%,-0.327%,-0.327%
10/22/19,SPY,48594700,20483644,-44816808,740637,1139878,-24333163,-50.0737,-1.9718,SPY2019-10-22,SPY,10/22/19 0:00,300.579987,300.899994,298.910004,299.01001,293.337402,48594700,10/23/19 0:00,298.730011,299.940002,298.5,299.880005,294.190918,34352200,FALSE,10/23/19 0:00,10/23/19 0:00,10/23/19 0:00,10/23/19 0:00,10/23/19 0:00,299.880005,299.880005,299.880005,299.880005,299.880005,0.291%,0.291%,0.291%,0.291%,0.291%
10/23/19,SPY,34352200,22981011,-25918064,678094,1018352,-2937052,-8.5498,-0.2874,SPY2019-10-23,SPY,10/23/19 0:00,298.730011,299.940002,298.5,299.880005,294.190918,34352200,10/24/19 0:00,300.910004,301.070007,299.459991,300.369995,294.671631,35453100,FALSE,10/24/19 0:00,10/24/19 0:00,10/24/19 0:00,10/24/19 0:00,10/24/19 0:00,300.369995,300.369995,300.369995,300.369995,300.369995,0.163%,0.163%,0.163%,0.163%,0.163%
10/24/19,SPY,35453100,27965949,-25437168,685061,958571,2528781,7.1328,0.4654,SPY2019-10-24,SPY,10/24/19 0:00,300.910004,301.070007,299.459991,300.369995,294.671631,35453100,10/25/19 0:00,299.73999,302.200012,299.679993,301.600006,295.878296,45205400,FALSE,10/25/19 0:00,10/25/19 0:00,10/25/19 0:00,10/25/19 0:00,10/25/19 0:00,301.600006,301.600006,301.600006,301.600006,301.600006,0.409%,0.409%,0.409%,0.409%,0.409%
10/25/19,SPY,45205400,44286993,-36916565,1021104,1724799,7370428,16.3043,0.8794,SPY2019-10-25,SPY,10/25/19 0:00,299.73999,302.200012,299.679993,301.600006,295.878296,45205400,10/28/19 0:00,302.940002,303.850006,302.910004,303.299988,297.546021,42147000,FALSE,10/29/19 0:00,10/29/19 0:00,10/29/19 0:00,10/29/19 0:00,10/29/19 0:00,303.209991,303.209991,303.209991,303.209991,303.209991,0.534%,0.534%,0.534%,0.534%,0.534%
